literature_review,title,abstract,references
0,Knowledge management governance - the road to continuous benefits realization,"Investment in knowledge management (KM) programmes is often contentious due to the challenge of meeting the need for continuous and sustainable benefits realization. In KM, the word ‘sustainable’ describes how programmes of strategies to leverage organizational knowledge remain productive over time: that they deliver strategic value to the organization. The focus of this paper falls on the constructs of the governance of KM and on its leadership, in KM strategy devopment and implementation, including risk management, financial controls and transparent evaluation mechanisms for continuous benefits realization. This paper presents a KM governance model and explores its recent validation through six case studies of large, distributed, multinational organizations, and through these introduces the granular constructs of KM governance. Exploration of the impact of KM governance on developing and implementing KM programmes in each case study organization demonstrates that there is a clear nexus between strategic KM governance and benefits realized from those programmes.","['10.4018/978-1-59140-140-7.ch001', '10.1109/hicss.2006.482', '10.1057/kmrp.2009.18', '10.1057/palgrave.kmrp.8500080', '10.1108/14637150610657486', '10.5465/amj.2007.24160888', '10.2307/41165943', '10.1142/5771', '10.17705/1cais.01204', '10.1108/13673271011050085', '10.1108/13673270910971798', '10.1108/13673279710800682', '10.1108/13673270110384428', '10.1108/13673270610679345', '10.1108/13673270510602746', '10.1108/13673270510602737', '10.1080/13662710120104600', '10.1016/s0963-8687(00)00046-9', '10.1016/s0963-8687(03)00021-0', '10.1108/14691930010324160', '10.5465/amr.2009.40631556', '10.2308/acch.2001.15.1.87', '10.1108/17410390710772696', '10.5465/amr.1991.4278992', '10.1111/j.1365-2575.1995.tb00099.x', '10.1111/j.1365-2575.1996.tb00015.x', '10.1111/j.1365-2575.2007.00243.x', '10.1111/j.1365-2575.2007.00246.x', '10.1111/j.1365-2575.2007.00237.x', '10.1046/j.1365-2575.1998.00040.x', '10.1046/j.1365-2575.2002.00131.x', '10.1108/03055720710838542', '10.1057/palgrave.ejis.3000694', '10.5465/amr.1989.4308385', '10.2753/mis0742-1222230311', '10.2753/mis0742-1222220307', '10.1080/02683960110055103', '10.1080/02683960110054799', '10.1177/1350508407071859', '10.2307/25148679', '10.2307/3250961', '10.1108/14691930610639741', '10.1504/ijkl.2005.008358', '10.1287/orsc.3.3.383', '10.2307/248684', '10.2307/249754', '10.2307/249422', '10.1080/01446190903074978', '10.1057/9780230523876_1', '10.1057/9780230523876', '10.4018/978-1-59140-140-7.ch002', '10.1002/kpm.306', '10.1002/1099-1441(200007/09)7:3<177::aid-kpm104>3.0.co;2-u', '10.1002/kpm.130', '10.1016/s1467-0895(02)00036-2', '10.1016/s0090-2616(02)00072-4', '10.1287/isre.11.2.105.11780', '10.1080/01972240252818225', '10.1108/02635570410543771', '10.4018/978-1-59140-140-7', '10.1108/09544780610659970', '10.1111/j.1748-8583.2003.tb00091.x', '10.1111/j.1467-6486.2009.00870.x', '10.1057/palgrave.jit.2000115', '10.1057/palgrave.jit.2000035', '10.1108/01437730710718245', '10.1109/hicss.2004.1265571', '10.1177/107179190401000403', '10.1108/09534819610156813', '10.1109/hicss.2004.1265570', '10.1002/smj.4250171110', '10.1057/9780230509573', '10.4018/jkm.2008070102', '10.1007/s10796-007-9053-4', '10.1002/(sici)1097-0266(199708)18:7<509::aid-smj882>3.0.co;2-z']"
0,An historically grounded critical analysis of research articles in IS,,"['10.1177/017084069201300302', '10.1007/978-0-387-35309-8_24', '10.1145/383694.383701', '10.1177/105256202236723', '10.1093/acprof:oso/9780198774068.001.0001', '10.1177/014920638501100205', '10.1007/bf01553188', '10.1177/1350507600311007', '10.1177/1350508406063492', '10.1506/rckm-13fm-gk0e-3w50', '10.4135/9781849208970.n17', '10.3917/eh.014.0089', '10.1093/acprof:oso/9780198296140.001.0001', '10.1111/j.1365-2575.2004.00173.x', '10.1057/ejis.2008.53', '10.1057/ejis.1995.9', '10.1057/ejis.1991.1', '10.1057/ejis.2008.34', '10.1057/palgrave.ejis.3000695', '10.1057/palgrave.ejis.3000662', '10.1177/1056492604265329', '10.1177/0170840610372581', '10.1177/0170840610372575', '10.1126/science.1146930', '10.1177/017084069101200406', '10.2307/25148837', '10.2307/25148718', '10.2307/30036540', '10.2307/25148770', '10.2307/25148728', '10.2307/30036519', '10.1080/003655099444669', '10.1287/orsc.4.4.595', '10.2307/249008', '10.2190/61aq-3j2q-dq4r-pmer', '10.1287/isre.2.1.1', '10.1177/1350508408091008', '10.3917/puf.legof.2001.01', '10.1177/0893318908318513', '10.2307/2393566', '10.17705/1jais.00051', '10.1287/isre.12.3.240.9709', '10.1080/08832323.1959.10116244', '10.1145/975817.975821', '10.1177/0021886300362005', '10.1177/0021886300362002', '10.1111/j.1467-6486.2009.00846.x', '10.1080/02698598608573279', '10.1108/09534811011031283', '10.1111/j.1467-6486.2007.00704.x', '10.1111/j.1467-6486.2004.00441.x', '10.1016/0306-4573(91)90031-g', '10.1016/s1475-1585(03)00049-3', '10.3166/rfg.176.63-80', '10.1086/341871', '10.1109/mis.2007.4338485']"
0,Running in Packs to Develop Knowledge-Intensive Technologies,,
0,User Acceptance of Hedonic Information Systems,,
0,Implementing packaged enterprise software in multi-site firms - intensification of organizing and learning,,"['10.1201/1078/43199.19.1.20020101/31479.10', '10.2307/2393986', '10.2307/2392767', '10.2307/3069356', '10.1017/cbo9780511541193', '10.2307/41165888', '10.1016/s0378-7206(00)00070-7', '10.1016/s0378-7206(00)00050-1', '10.1016/j.infoandorg.2006.04.001', '10.1016/s1471-7727(03)00012-5', '10.1016/j.jsis.2005.08.002', '10.1016/j.jsis.2005.04.006', '10.1016/j.jsis.2005.04.002', '10.1016/j.jsis.2005.04.004', '10.1016/j.jsis.2004.11.001', '10.1108/09593849810204503', '10.5465/amr.1996.9704071863', '10.1111/j.1365-2575.2006.00216.x', '10.1057/ejis.1995.9', '10.5465/amr.1989.4308385', '10.1057/palgrave.ejis.3000528', '10.1057/palgrave.ejis.3000519', '10.1057/palgrave.ejis.3000520', '10.2753/mis0742-1222230109', '10.2753/mis0742-1222220402', '10.2307/25148682', '10.2307/25148695', '10.2307/25148729', '10.2307/3250930', '10.4018/978-1-930708-65-5.ch006', '10.1287/orsc.10.2.162', '10.1287/orsc.3.3.398', '10.1287/orsc.3.2.203', '10.1287/orsc.7.5.502', '10.1287/orsc.1040.0103', '10.1287/orsc.11.4.404.14600', '10.1287/orsc.12.3.346.10098', '10.2307/3250948', '10.2307/249129', '10.2307/249410', '10.1287/isre.6.4.376', '10.1080/07421222.2002.11045713', '10.2307/2392360', '10.1017/cbo9780511815072.011', '10.1207/s15327884mca0703_05', '10.1207/s15327590ijhc1601_6', '10.1287/mnsc.40.4.429', '10.1016/s0925-5273(01)00183-9', '10.1145/332051.332070', '10.1002/smj.337', '10.1111/j.1468-005x.2006.00176.x', '10.1002/(sici)1097-0266(199708)18:7<509::aid-smj882>3.0.co;2-z', '10.4018/jgim.1996010101', '10.1145/332051.332068', '10.1016/0048-7333(94)90014-0']"
0,Potential of Webservices to enable smart business networks,"Webservices (WSs) are believed to be among the key technologies to enable the transformation of current static supply chains into dynamic virtual networks of enterprises. Others have said that these technologies are not yet ready for large-scale applications to supply chains and propose ‘traditional’ cross-enterprise integration methods. However, there is currently little research available that objectively evaluates the usefulness of WSs to enable smart business networks. In this study, this question is addressed through developing a typical scenario in which we transform a static supply chain into a ‘loosely coupled’ business network. We implement the scenario using state-of-the-art ‘enterprise application integration’ and WSs orchestration technology. The comparison of these alternative approaches reveals that WSs technology has some clear advantages above enterprise integration technology currently in use. However, there are also some limitations and research issues which are presented as a future research agenda for WSs technology.","['10.1145/944217.944233', '10.1109/mc.2003.1236471']"
0,Understanding champion behaviour in a health-care information system development project - how multiple champions and champion behaviours build a coherent whole,,"['10.1007/bf03396754', '10.5465/amj.2007.24160888', '10.2307/41164561', '10.1016/j.jbusvent.2004.06.001', '10.1016/0378-7206(83)90007-1', '10.1016/j.technovation.2006.05.001', '10.1177/1077558710373769', '10.1057/ejis.2012.56', '10.1057/ejis.2011.54', '10.1057/ejis.2010.18', '10.1057/palgrave.ejis.3000682', '10.1177/0018726701545005', '10.1080/00208825.1977.11656219', '10.1016/s0737-6782(00)00067-9', '10.1016/s0959-8022(99)00008-9', '10.2307/249647', '10.1177/1059601104273067', '10.2307/2393393', '10.1111/j.1540-5885.2011.00826.x', '10.1016/j.socscimed.2011.02.009', '10.1057/jit.2008.21', '10.1111/j.1467-9310.2009.00562.x', '10.5465/ame.2005.16965104', '10.1007/s11606-008-0573-5', '10.1016/0048-7333(74)90010-9', '10.1016/j.leaqua.2011.02.014']"
0,Embedded coordination in a business network,"Information and communication technology enables a firm to maintain more links with more companies at much lower costs than before. This combined with the increasingly standardization of business processes and the application of modularity at the process level leads to embedded coordination. This case study describes how three unconnected business networks were integrated using modularity at the business process, or activity component, level and the role standardization played to implement embedded coordination. The case study was conducted at ABZ, a trusted Business Service Provisioner in the Dutch insurance industry. This study suggests that embedded coordination leads to improved performance of the business network under the condition that standardization is enforced.","['10.2307/41166703', '10.1016/0048-7333(94)00775-3', '10.1111/j.1540-5915.1999.tb00919.x', '10.1046/j.1365-2575.1999.00053.x', '10.1007/bf02999414', '10.1109/hicss.2004.1265629', '10.1007/978-3-642-57141-1', '10.1057/palgrave.jit.2000024', '10.1002/smj.4250171110', '10.1002/smj.4250171107', '10.1002/smj.4250150910', '10.1145/214762.214766', '10.1002/smj.4250160921', '10.1002/smj.4250160919', '10.1016/0263-2373(95)00056-9', '10.1016/s0024-6301(01)00099-1', '10.1016/s0272-6963(02)00027-x', '10.1002/(sici)1097-0266(200003)21:3<405::aid-smj103>3.0.co;2-5', '10.1016/s0024-6301(02)00160-7', '10.1016/0048-7333(92)90030-8']"
0,Guest Editorial - Theme of the Special Issue - IS in interorganizational networks,,"['10.1007/b137960', '10.1007/978-3-540-85582-8_1', '10.1057/ejis.2010.24', '10.1057/ejis.2010.19', '10.1057/ejis.2010.12', '10.1057/ejis.2010.11', '10.5465/amr.1998.1255632', '10.1016/j.dss.2009.05.002', '10.1145/1364782.1364786', '10.2307/25148771', '10.2307/249740', '10.1287/isre.1070.0132', '10.2307/2393808', '10.1057/palgrave.jit.2000031', '10.1057/palgrave.jit.2000026', '10.1002/smj.4250160921', '10.1002/smj.566', '10.1002/smj.296', '10.1086/228311']"
0,Towards integrating acceptance and resistance research - evidence from a telecare case study,,"['10.1287/mnsc.46.2.186.11926', '10.1177/1094428110378369', '10.4324/9781410609816', '10.1016/j.im.2006.10.007', '10.1016/j.im.2006.05.003', '10.1016/s0378-7206(99)00032-4', '10.1016/j.jsis.2005.04.001', '10.1111/j.1540-5915.1990.tb01250.x', '10.1016/j.technovation.2005.06.010', '10.1108/00251749810232628', '10.1080/19416521003654160', '10.5465/amr.1999.2553247', '10.1046/j.1365-2575.2000.00073.x', '10.1057/ejis.2010.39', '10.1057/ejis.2010.35', '10.1057/ejis.2009.40', '10.1057/ejis.1996.26', '10.1057/ejis.2008.2', '10.1057/palgrave.ejis.3000717', '10.1057/palgrave.ejis.3000660', '10.5465/amr.2011.55662498', '10.1086/209413', '10.1057/palgrave.ejis.3000438', '10.1177/017084069201300203', '10.1016/j.ijmedinf.2006.05.041', '10.2307/25148815', '10.2307/25148693', '10.2307/25750701', '10.2307/25148692', '10.2307/30036540', '10.2307/20650309', '10.2307/25148853', '10.2307/20650298', '10.2307/25148858', '10.2307/25148867', '10.2307/20650279', '10.2307/249384', '10.2307/249688', '10.1086/376806', '10.1111/j.1559-1816.1992.tb00945.x', '10.1287/orsc.5.1.98', '10.1287/orsc.1060.0225', '10.1287/orsc.1040.0103', '10.2307/249751', '10.2307/249008', '10.1007/bf02249609', '10.1287/isre.2.3.192', '10.1287/isre.6.4.303', '10.17705/1jais.00121', '10.17705/1jais.00059', '10.1080/07421222.1996.11518136', '10.1287/isre.1060.0096', '10.1287/isre.12.3.240.9709', '10.4337/9780857932891', '10.1007/bf00055564', '10.1037/0033-2909.125.1.3', '10.1037/h0040968', '10.1006/obhd.2001.2974', '10.1177/0021886399351003', '10.1177/109442810142004', '10.1037/h0046408', '10.2307/256337', '10.1080/014492996120085a', '10.1177/001872674700100103', '10.1002/hrm.3930330108', '10.1108/09593841111109413', '10.1007/978-3-642-69746-3_2', '10.1145/358141.358148']"
0,Change factors requiring agility and implications for IT,,"['10.1007/b137960', '10.1016/s0378-7206(03)00098-3', '10.1093/acprof:oso/9780199255504.001.0001', '10.1108/13598540110380868', '10.1108/01443570110358495', '10.1108/01443570110390372', '10.1007/0-387-25590-7_19', '10.1108/eum0000000006236', '10.1057/palgrave.ejis.3000600', '10.1057/palgrave.ejis.3000511', '10.1057/palgrave.ejis.3000478', '10.1057/palgrave.ejis.3000363', '10.1007/978-3-642-57141-1', '10.1016/j.jom.2005.05.002', '10.1108/01443570010314818', '10.1145/1029997.1030005', '10.1016/s0167-9236(99)00023-8', '10.1016/j.ejor.2003.08.022', '10.1057/palgrave.jit.2000029', '10.1093/acprof:oso/9780198295952.001.0001', '10.1016/s0925-5273(00)00079-7', '10.1016/s0925-5273(98)00217-5', '10.1016/s0925-5273(98)00221-7', '10.1002/smj.4250160921', '10.1016/s0024-6301(96)00110-0', '10.1016/s0263-2373(02)00092-0']"
